iter	Passed	Remaining
6330	161123	93375
6331	161151	93351
6332	161177	93326
6333	161204	93301
6334	161226	93274
6335	161250	93248
6336	161276	93223
6337	161307	93201
6338	161334	93176
6339	161364	93153
6340	161391	93128
6341	161416	93103
6342	161446	93080
6343	161472	93055
6344	161497	93029
6345	161526	93006
6346	161551	92980
6347	161576	92954
6348	161600	92928
6349	161625	92902
6350	161654	92879
6351	161683	92856
6352	161711	92832
6353	161735	92806
6354	161758	92778
6355	161781	92752
6356	161809	92727
6357	161833	92701
6358	161859	92676
6359	161887	92652
6360	161911	92626
6361	161937	92601
6362	161961	92574
6363	161986	92549
6364	162009	92522
6365	162034	92496
6366	162058	92470
6367	162081	92443
6368	162105	92417
6369	162128	92390
6370	162151	92363
6371	162174	92336
6372	162197	92309
6373	162221	92283
6374	162244	92256
6375	162267	92230
6376	162290	92202
6377	162313	92176
6378	162340	92151
6379	162364	92125
6380	162392	92101
6381	162416	92075
6382	162440	92048
6383	162465	92023
6384	162489	91996
6385	162512	91969
6386	162534	91942
6387	162559	91916
6388	162586	91892
6389	162612	91867
6390	162657	91852
6391	162680	91826
6392	162706	91800
6393	162729	91773
6394	162752	91746
6395	162774	91719
6396	162797	91693
6397	162823	91667
6398	162848	91642
6399	162874	91616
6400	162899	91591
6401	162923	91564
6402	162947	91538
6403	162971	91512
6404	162995	91486
6405	163019	91459
6406	163057	91441
6407	163082	91415
6408	163107	91390
6409	163132	91364
6410	163155	91337
6411	163179	91311
6412	163203	91285
6413	163228	91259
6414	163252	91233
6415	163276	91206
6416	163301	91180
6417	163326	91155
6418	163349	91128
6419	163374	91102
6420	163402	91078
6421	163429	91054
6422	163454	91028
6423	163478	91002
6424	163503	90976
6425	163534	90954
6426	163560	90929
6427	163586	90904
6428	163611	90878
6429	163635	90851
6430	163658	90825
6431	163681	90798
6432	163704	90771
6433	163729	90745
6434	163752	90719
6435	163779	90694
6436	163802	90667
6437	163827	90642
6438	163856	90618
6439	163883	90593
6440	163910	90569
6441	163940	90546
6442	163966	90521
6443	163995	90497
6444	164020	90472
6445	164045	90446
6446	164076	90423
6447	164098	90396
6448	164121	90369
6449	164145	90343
6450	164169	90317
6451	164192	90290
6452	164217	90264
6453	164237	90236
6454	164260	90209
6455	164280	90181
6456	164305	90155
6457	164328	90128
6458	164351	90102
6459	164374	90075
6460	164401	90050
6461	164427	90025
6462	164451	89999
6463	164473	89972
6464	164496	89945
6465	164520	89918
6466	164545	89893
6467	164569	89867
6468	164593	89840
6469	164616	89814
6470	164637	89786
6471	164659	89758
6472	164684	89733
6473	164707	89706
6474	164732	89680
6475	164754	89653
6476	164775	89625
6477	164798	89598
6478	164825	89573
6479	164849	89547
6480	164875	89522
6481	164898	89495
6482	164922	89470
6483	164963	89452
6484	164990	89428
6485	165019	89404
6486	165044	89378
6487	165072	89354
6488	165095	89328
6489	165127	89306
6490	165154	89281
6491	165181	89256
6492	165207	89231
6493	165232	89206
6494	165258	89180
6495	165284	89156
6496	165310	89130
6497	165335	89105
6498	165361	89079
6499	165386	89054
6500	165415	89030
6501	165441	89005
6502	165464	88978
6503	165490	88953
6504	165516	88928
6505	165540	88902
6506	165566	88876
6507	165588	88849
6508	165612	88823
6509	165634	88796
6510	165657	88769
6511	165679	88742
6512	165703	88715
6513	165726	88689
6514	165749	88662
6515	165771	88635
6516	165794	88608
6517	165819	88583
6518	165849	88560
6519	165873	88533
6520	165897	88507
6521	165922	88481
6522	165947	88455
6523	165972	88430
6524	165998	88405
6525	166024	88380
6526	166048	88354
6527	166072	88327
6528	166099	88303
6529	166124	88277
6530	166148	88251
6531	166173	88225
6532	166196	88199
6533	166220	88172
6534	166248	88148
6535	166278	88125
6536	166306	88101
6537	166334	88077
6538	166361	88053
6539	166390	88029
6540	166424	88008
6541	166453	87984
6542	166477	87958
6543	166501	87932
6544	166526	87906
6545	166552	87881
6546	166576	87855
6547	166602	87830
6548	166632	87806
6549	166660	87782
6550	166690	87759
6551	166717	87735
6552	166746	87711
6553	166773	87687
6554	166800	87662
6555	166830	87639
6556	166861	87616
6557	166890	87593
6558	166917	87568
6559	166944	87544
6560	166968	87517
6561	166994	87492
6562	167019	87467
6563	167043	87440
6564	167070	87416
6565	167097	87391
6566	167125	87367
6567	167148	87340
6568	167172	87314
6569	167195	87287
6570	167223	87263
6571	167247	87237
6572	167270	87210
6573	167293	87183
6574	167316	87157
6575	167340	87131
6576	167364	87104
6577	167387	87078
6578	167413	87053
6579	167439	87027
6580	167465	87002
6581	167491	86977
6582	167519	86953
