iter	RMSE
5710	0.07991319921
5711	0.07991234908
5712	0.07990873986
5713	0.0799056004
5714	0.07990453241
5715	0.07990187151
5716	0.07989854172
5717	0.07989824229
5718	0.07989661082
5719	0.07989522544
5720	0.07989255028
5721	0.0798915747
5722	0.07988811476
5723	0.07988416773
5724	0.07988204509
5725	0.07988024752
5726	0.0798777257
5727	0.07987705836
5728	0.0798736141
5729	0.07987106801
5730	0.07986734222
5731	0.07986630857
5732	0.07986455291
5733	0.07986132077
5734	0.07986009429
5735	0.07985735478
5736	0.07985699853
5737	0.07985621866
5738	0.07985376406
5739	0.07985205112
5740	0.0798483033
5741	0.07984761515
5742	0.07984730718
5743	0.07984670059
5744	0.07984623508
5745	0.07984480995
5746	0.07984312955
5747	0.07984045269
5748	0.07983772017
5749	0.07983626577
5750	0.07983337416
5751	0.07983159652
5752	0.07982983932
5753	0.07982612212
5754	0.07982369209
5755	0.07982124708
5756	0.07981756934
5757	0.07981493532
5758	0.07981354728
5759	0.0798132083
5760	0.07981183637
5761	0.07981096596
5762	0.0798078759
5763	0.07980420539
5764	0.07980115901
5765	0.07980092674
5766	0.07979953355
5767	0.079797939
5768	0.07979679928
5769	0.07979667149
5770	0.07979509166
5771	0.07979347018
5772	0.07978947994
5773	0.07978831278
5774	0.07978392526
5775	0.07978164511
5776	0.07977872752
5777	0.07977870748
5778	0.07977459628
5779	0.07977356922
5780	0.0797717767
5781	0.07976858222
5782	0.07976580637
5783	0.07976290704
5784	0.07976050508
5785	0.07976015149
5786	0.07975943714
5787	0.07975869993
5788	0.07975666622
5789	0.07975406307
5790	0.07975267329
5791	0.07975147982
5792	0.07975147862
5793	0.07974839431
5794	0.07974811076
5795	0.07974387075
5796	0.07974341711
5797	0.07974267669
5798	0.07973973826
5799	0.07973752203
5800	0.07973666324
5801	0.07973450995
5802	0.07973202639
5803	0.07972872953
5804	0.07972653332
5805	0.07972452196
5806	0.07972079833
5807	0.07971660441
5808	0.07971485589
5809	0.07971372218
5810	0.07971207295
5811	0.07970913279
5812	0.07970427953
5813	0.07970342931
5814	0.07970069715
5815	0.07969926596
5816	0.07969862109
5817	0.07969825133
5818	0.07969551274
5819	0.07969415735
5820	0.0796926048
5821	0.07968975795
5822	0.07968635056
5823	0.07968452602
5824	0.07968115836
5825	0.07967922843
5826	0.07967878734
5827	0.07967786017
5828	0.07967659165
5829	0.07967597708
5830	0.07967316584
5831	0.07967068019
5832	0.0796697876
5833	0.07966635905
5834	0.07966171325
5835	0.07965825278
5836	0.07965780709
5837	0.07965669077
5838	0.07965343479
5839	0.07965282546
5840	0.07964983654
5841	0.07964925935
5842	0.07964833362
5843	0.07964730529
5844	0.07964426628
5845	0.07964196721
5846	0.07964140579
5847	0.07963933105
5848	0.07963899909
5849	0.07963639444
5850	0.07963419716
5851	0.07963170404
5852	0.079630925
5853	0.0796300482
5854	0.07962906882
5855	0.07962553045
5856	0.07962262087
5857	0.07962183154
5858	0.07962183047
5859	0.07961878475
5860	0.07961532924
5861	0.07961213343
5862	0.07960920581
5863	0.07960659315
5864	0.07960472642
5865	0.07960282258
5866	0.07960281546
5867	0.07960261624
5868	0.07960173528
5869	0.07959910706
5870	0.07959867804
5871	0.07959778118
5872	0.07959665686
5873	0.0795951579
5874	0.07959291738
5875	0.07959163925
5876	0.07959072551
5877	0.07958886935
5878	0.07958765299
5879	0.07958418925
5880	0.07958056093
5881	0.07957821532
5882	0.07957576107
5883	0.07957521599
5884	0.0795712861
5885	0.07956717643
5886	0.07956291032
5887	0.07955994968
5888	0.07955817057
5889	0.0795570875
5890	0.07955521936
5891	0.07955476291
5892	0.07955430075
5893	0.07955230744
5894	0.07955037051
5895	0.07954794058
5896	0.07954745858
5897	0.07954601976
5898	0.07954558126
5899	0.07954453692
5900	0.07954089996
5901	0.07953948598
5902	0.0795360907
5903	0.07953359034
5904	0.07953263848
5905	0.07953020949
5906	0.07952772593
5907	0.0795241696
5908	0.07952139171
5909	0.0795195575
5910	0.07951673234
5911	0.0795163263
5912	0.0795148086
5913	0.07951404514
5914	0.07951361972
5915	0.07951226432
5916	0.07950924119
5917	0.07950636744
5918	0.07950268769
5919	0.07950153823
5920	0.07949662591
5921	0.07949399017
5922	0.07949049475
5923	0.07948968216
5924	0.07948720357
5925	0.07948644006
5926	0.07948532172
5927	0.07948419628
5928	0.07948396442
5929	0.07948301315
5930	0.079480396
5931	0.07947988626
5932	0.0794774531
5933	0.0794759728
5934	0.07947306469
5935	0.07947104582
5936	0.07946783977
5937	0.07946687816
5938	0.07946624316
5939	0.07946541604
5940	0.07946316448
5941	0.07945962739
5942	0.07945652925
5943	0.07945383958
5944	0.07945383852
5945	0.07945073875
5946	0.07944818255
5947	0.07944394688
5948	0.07944297429
5949	0.07944175329
5950	0.079440107
5951	0.07943911741
5952	0.0794357778
5953	0.07943548601
5954	0.0794350723
5955	0.07943172089
5956	0.07942903971
5957	0.07942699042
5958	0.07942295403
5959	0.07941686172
5960	0.07941473116
5961	0.07941249153
5962	0.07941116356
5963	0.07940935305
5964	0.07940630006
5965	0.07940409299
5966	0.07940149673
5967	0.07940027514
5968	0.0793992601
5969	0.07939847953
5970	0.07939564982
5971	0.07939478725
5972	0.07939136054
5973	0.07938886111
5974	0.07938589794
5975	0.07938336936
5976	0.07938151542
5977	0.0793798117
5978	0.07937786096
5979	0.07937563504
5980	0.07937416814
5981	0.07937359302
5982	0.07937198196
5983	0.07937197531
5984	0.07936678689
5985	0.07936428306
5986	0.07936096313
5987	0.07936007522
5988	0.0793596307
5989	0.07935771378
5990	0.07935561838
5991	0.0793548942
5992	0.07935178196
5993	0.07934801177
5994	0.07934611728
5995	0.07934419529
5996	0.07934146381
5997	0.07933858987
5998	0.07933593058
5999	0.07933327688
6000	0.07933059999
6001	0.0793294665
6002	0.07932440997
6003	0.07932394616
6004	0.07932272543
6005	0.0793217204
6006	0.07932048254
6007	0.0793170228
6008	0.0793163149
6009	0.07931467154
6010	0.07931154461
6011	0.07930857853
6012	0.07930717279
6013	0.07930676263
6014	0.07930538477
6015	0.07930457046
6016	0.07930319232
6017	0.07930237403
6018	0.07929873318
6019	0.07929688282
6020	0.07929421385
6021	0.07929112694
6022	0.07928933514
6023	0.07928618952
6024	0.07928332029
6025	0.07927785054
6026	0.07927578018
6027	0.07927467938
6028	0.07927200682
6029	0.07927025505
6030	0.07926986871
6031	0.07926786185
6032	0.07926405458
6033	0.07926248798
6034	0.07925819565
6035	0.07925551201
6036	0.07924977149
6037	0.07924822543
6038	0.07924514636
6039	0.07924224728
6040	0.07923923486
6041	0.07923802766
6042	0.07923516945
6043	0.07923242347
6044	0.07923101893
6045	0.07922990993
6046	0.07922708179
6047	0.07922620849
6048	0.07922308436
6049	0.07922170028
6050	0.07921873962
6051	0.07921747342
6052	0.07921509212
6053	0.07921426577
6054	0.07921345707
6055	0.07921273992
6056	0.07921106277
6057	0.07921036291
6058	0.07920679221
6059	0.07920383022
6060	0.07920230292
6061	0.07919871606
6062	0.07919786872
6063	0.07919751018
6064	0.07919641521
6065	0.07919378862
6066	0.07919140688
6067	0.07918893994
6068	0.07918558532
6069	0.0791827261
6070	0.07917921958
6071	0.0791783807
6072	0.07917575468
6073	0.07917527906
6074	0.07917445335
6075	0.07917220798
6076	0.07917126482
6077	0.07917025194
6078	0.07916875733
6079	0.07916725929
6080	0.0791667728
6081	0.07916604623
6082	0.0791635668
6083	0.07916293371
6084	0.07916105296
6085	0.07915790245
6086	0.07915496471
6087	0.0791499129
6088	0.079148988
6089	0.07914625633
6090	0.0791445494
6091	0.07914157496
6092	0.07913992015
6093	0.07913880699
6094	0.07913719801
6095	0.07913676069
6096	0.07913340374
6097	0.0791322009
6098	0.07912980724
6099	0.07912780775
6100	0.07912460926
6101	0.07912332144
6102	0.07912104301
6103	0.07911980854
6104	0.07911907112
6105	0.07911608048
6106	0.07911365121
6107	0.07911158888
6108	0.07911033354
6109	0.07910803931
6110	0.07910600293
6111	0.07910288594
6112	0.0790990873
6113	0.07909574617
6114	0.07909477854
6115	0.07909182262
6116	0.07908857113
6117	0.07908785606
6118	0.07908508688
6119	0.07908230088
6120	0.07908053824
6121	0.07907788424
6122	0.07907518991
6123	0.07907438813
6124	0.07907166618
6125	0.07906956881
6126	0.07906478687
6127	0.07906093319
6128	0.07905793536
6129	0.07905600602
6130	0.07905600041
6131	0.07905392122
6132	0.07905111774
6133	0.07905018694
6134	0.07904884184
6135	0.07904703124
6136	0.07904163858
6137	0.07904002858
6138	0.07903787049
6139	0.07903566365
6140	0.07903267473
6141	0.07903172916
6142	0.07902780897
6143	0.07902613735
6144	0.07902556724
6145	0.07902438796
6146	0.07902291118
6147	0.07902151543
6148	0.07901652912
6149	0.07901539681
6150	0.07901080257
6151	0.07900963791
6152	0.07900826252
6153	0.07900757425
6154	0.07900696163
6155	0.07900486693
6156	0.07900063173
6157	0.07899995862
6158	0.07899785119
6159	0.07899556334
6160	0.07899212145
6161	0.07898943703
6162	0.07898653025
6163	0.07898386348
6164	0.07898382286
6165	0.07898238225
6166	0.07898049038
6167	0.07897837175
6168	0.07897772729
6169	0.07897712822
6170	0.07897489191
6171	0.0789741892
6172	0.07896860558
6173	0.07896507051
6174	0.07896297091
6175	0.07895917593
6176	0.07895683663
6177	0.07895505686
6178	0.07895427888
6179	0.07895091839
6180	0.07894856842
6181	0.07894749072
6182	0.0789452562
6183	0.07894331442
6184	0.07893955849
6185	0.07893799006
6186	0.0789359046
6187	0.0789341112
6188	0.07893205162
6189	0.07893168544
6190	0.07893037361
6191	0.07892957934
6192	0.07892783604
6193	0.07892667767
6194	0.07892442758
6195	0.07892179291
6196	0.07891945531
6197	0.07891613433
6198	0.07891589068
6199	0.078914607
6200	0.07891169538
6201	0.07891104264
6202	0.07890731267
6203	0.07890566036
6204	0.07890311063
6205	0.07890018726
6206	0.07889950261
6207	0.07889474976
6208	0.0788934456
6209	0.07889141946
6210	0.07889078398
6211	0.07889024842
6212	0.07888939819
6213	0.07888788522
6214	0.07888588081
6215	0.07888399614
6216	0.07888340205
6217	0.07888274876
6218	0.07887976271
6219	0.07887854117
6220	0.07887466157
6221	0.07887261818
6222	0.07886922266
6223	0.07886652188
6224	0.07886045766
6225	0.07885634032
6226	0.0788540661
6227	0.07885033394
6228	0.07884637565
6229	0.07884358821
6230	0.07884210064
6231	0.07884177288
6232	0.07883744402
6233	0.07883603298
6234	0.07883568675
6235	0.07883491313
6236	0.07883283077
6237	0.07883155135
6238	0.07883104538
6239	0.07883062066
6240	0.07882803663
6241	0.07882330263
6242	0.07882155117
6243	0.07882035997
6244	0.07881797706
6245	0.07881396934
6246	0.07881002395
6247	0.07880696472
6248	0.07880578996
6249	0.07880485207
6250	0.0787991024
6251	0.07879863998
6252	0.07879742313
6253	0.07879533954
6254	0.07879461769
6255	0.07879291073
6256	0.0787915328
6257	0.07879045238
6258	0.07878964602
6259	0.07878697015
6260	0.07878592253
6261	0.07878580733
6262	0.07878346662
6263	0.07878053789
6264	0.07877908719
6265	0.0787777387
6266	0.07877508952
6267	0.07877297478
6268	0.07876980287
6269	0.07876793407
6270	0.07876392921
6271	0.07876153615
6272	0.07876014018
6273	0.07875946787
6274	0.07875766332
6275	0.07875364082
6276	0.07875148151
6277	0.07874859893
6278	0.07874748481
6279	0.07874510262
6280	0.07874312047
6281	0.07874276236
6282	0.07874172123
6283	0.07874026102
6284	0.0787376364
6285	0.07873670292
6286	0.07873607015
6287	0.07873405695
6288	0.07873384365
6289	0.0787327597
6290	0.07873242659
6291	0.07873022504
6292	0.07872628579
6293	0.07872483775
6294	0.07872137009
6295	0.07872011654
6296	0.07871795455
6297	0.07871746546
6298	0.07871632086
6299	0.07871539322
6300	0.07871256909
6301	0.07871077687
6302	0.0787102804
6303	0.07870887184
6304	0.07870508076
6305	0.07870466246
6306	0.07869937024
6307	0.0786974897
6308	0.07869569681
6309	0.07869306519
6310	0.07869268881
6311	0.07869182389
6312	0.07868906372
6313	0.07868747979
6314	0.07868683588
6315	0.07868575608
6316	0.07868118011
6317	0.07868057542
6318	0.07868019191
6319	0.07867601337
6320	0.07867381277
6321	0.07867271174
6322	0.07867164279
6323	0.07867062904
6324	0.07866958878
6325	0.07866685159
6326	0.0786644985
6327	0.07866198309
6328	0.07866071752
6329	0.07865811846
6330	0.07865747358
6331	0.07865677847
6332	0.07865335906
6333	0.07864890928
6334	0.07864773809
6335	0.07864539879
6336	0.07864472069
6337	0.07864117285
6338	0.07863999679
6339	0.07863702281
6340	0.07863635492
6341	0.07863306668
6342	0.0786322667
6343	0.07863115721
6344	0.07862811724
6345	0.07862503197
6346	0.07862125021
6347	0.07862043987
6348	0.07861749208
6349	0.07861632788
6350	0.07861522714
6351	0.07861025325
6352	0.0786073104
6353	0.07860569049
6354	0.07860519834
6355	0.07860331057
6356	0.07860222492
6357	0.07860127422
6358	0.07859813499
6359	0.07859701428
6360	0.07859534878
6361	0.07859407528
6362	0.07859015278
6363	0.07858808058
6364	0.07858547219
6365	0.07858295605
6366	0.07858081221
6367	0.07858044803
6368	0.07857720263
6369	0.07857363667
6370	0.07856988626
6371	0.07856739579
6372	0.07856563074
6373	0.07856303579
6374	0.07855962379
6375	0.07855607041
6376	0.07855549904
6377	0.0785551622
6378	0.07855227193
6379	0.07854919556
6380	0.07854863394
6381	0.07854850843
6382	0.07854649517
6383	0.07854256532
6384	0.07854054243
6385	0.07853674122
6386	0.07853344249
6387	0.07852834942
6388	0.07852749183
6389	0.07852675297
6390	0.07852428676
6391	0.07852364983
6392	0.07852123247
6393	0.07852058998
6394	0.07851766772
6395	0.0785140007
6396	0.07851208928
6397	0.07851080704
6398	0.07851004732
6399	0.07850939456
6400	0.07850732318
6401	0.07850606717
6402	0.07850381744
6403	0.07850202883
6404	0.07849887509
6405	0.07849703233
6406	0.07849399472
6407	0.07849169698
6408	0.07849032923
6409	0.07848872437
6410	0.07848485298
6411	0.07848434793
6412	0.07848334994
6413	0.07848136039
6414	0.07847860093
6415	0.07847452062
6416	0.07847300396
6417	0.078468663
6418	0.07846630546
6419	0.07846534295
6420	0.07846375832
6421	0.07845999964
6422	0.0784590482
6423	0.07845843003
6424	0.07845796329
6425	0.07845716285
6426	0.07845380255
6427	0.07845289273
6428	0.07845229566
6429	0.07845009546
6430	0.07844785683
6431	0.07844730911
6432	0.07844595135
6433	0.07844468317
6434	0.07844362608
6435	0.07844153451
6436	0.07843751576
6437	0.07843641355
6438	0.07843544538
6439	0.07843434146
6440	0.07843347643
6441	0.07842821975
6442	0.0784248581
6443	0.07842247031
6444	0.07842231624
6445	0.0784198842
6446	0.07841775324
6447	0.07841693265
6448	0.07841629826
6449	0.07841293524
6450	0.07841212724
6451	0.07840908215
6452	0.07840776494
6453	0.0784065404
6454	0.0784063929
6455	0.07840608727
6456	0.07840477969
6457	0.07840328191
6458	0.07840130287
6459	0.07839995302
6460	0.07839768889
6461	0.07839659511
6462	0.07839532559
6463	0.07839342937
6464	0.07839324235
6465	0.07838982818
6466	0.07838803042
6467	0.07838631928
6468	0.0783846159
6469	0.07838404753
6470	0.07838334663
6471	0.07838153775
6472	0.0783786139
6473	0.07837673834
6474	0.07837486272
6475	0.07837294302
6476	0.07837159878
6477	0.07836994344
6478	0.07836805372
6479	0.07836794903
6480	0.07836753232
6481	0.07836627061
6482	0.07836469697
6483	0.07836252287
6484	0.07836036048
6485	0.07835843936
6486	0.07835490581
6487	0.07835315937
6488	0.0783528752
6489	0.07835005193
6490	0.07834882951
6491	0.07834613374
6492	0.07834432468
6493	0.0783437024
6494	0.07834324036
6495	0.07834122041
6496	0.07833994965
6497	0.0783378468
6498	0.0783354913
6499	0.07833424992
6500	0.07833348143
6501	0.0783327638
6502	0.07833264416
6503	0.07833040635
6504	0.07832913794
6505	0.07832545283
6506	0.07832372519
6507	0.07832299366
6508	0.07832119699
6509	0.07832033825
6510	0.07831950006
6511	0.07831850939
6512	0.07831414411
6513	0.07831221161
6514	0.07830953285
6515	0.07830866206
6516	0.07830686121
6517	0.07830459232
6518	0.07830283996
6519	0.07830022753
6520	0.07829883537
6521	0.07829622502
6522	0.07829498822
6523	0.07829189531
6524	0.07829082486
6525	0.07828980443
6526	0.07828695191
6527	0.07828619494
6528	0.07828226347
6529	0.07828122719
6530	0.07827899092
6531	0.07827446561
6532	0.07827314694
6533	0.07827238618
6534	0.07826881203
6535	0.07826643176
6536	0.0782636252
6537	0.07825924492
6538	0.07825463245
6539	0.07825268701
6540	0.07825083409
6541	0.07824905342
6542	0.0782468476
6543	0.07824481195
6544	0.0782434504
6545	0.07824105557
6546	0.07823896203
6547	0.07823845209
6548	0.07823489723
6549	0.07823355681
6550	0.07823192053
6551	0.07823136329
6552	0.07823012829
6553	0.07822967746
6554	0.07822779812
6555	0.07822507812
6556	0.0782240682
6557	0.07822176381
6558	0.07822141875
6559	0.07822096818
6560	0.07822005322
6561	0.0782155381
6562	0.07821415617
6563	0.07821292327
6564	0.07821022982
6565	0.07820758682
6566	0.07820564818
6567	0.07820193037
6568	0.07819945359
6569	0.0781982523
6570	0.07819605682
6571	0.07819156853
6572	0.07818916304
6573	0.07818849445
6574	0.07818564267
6575	0.07818324201
6576	0.07817965836
6577	0.07817790815
6578	0.07817690697
6579	0.07817534635
6580	0.07817401586
6581	0.07817308259
6582	0.0781711498
